folder	url	phish	prediction	siamese_conf	vt_result	dynamic	runtime (layout detector|siamese|crp classifier|login finder total|login finder process)	total_runtime
pinnaclesports.com	https://pinnaclesports.com	0	None	None	None	False	0.09815001487731934|0.24602341651916504|0|0|0	0.3763399124145508
racksolutions.com	http://racksolutions.com	0	None	None	None	False	0.09465241432189941|0.2701394557952881|0|0|0	0.3967854976654053
flinnprep.com	https://flinnprep.com	0	None	None	None	False	0.09181928634643555|0.24831366539001465|0|0|0	0.3709073066711426
kuruma-sateim.com	https://www.kuruma-sateim.com	0	None	None	None	False	0.356292724609375|0.00043392181396484375|0|0|0	0.6137306690216064
sau.com.au	https://www.sau.com.au	0	None	None	None	False	0.061315059661865234|0.2255556583404541|0|0|0	0.2994868755340576
rcl-radio.ru	https://www.rcl-radio.ru	0	None	None	None	False	0.06002211570739746|0.21856236457824707|0|0|0	0.28772449493408203
nordkurier.de	http://nordkurier.de	0	None	None	None	False	0.06043696403503418|0.22348332405090332|0|0|0	0.2935936450958252
simpaticotech.it	https://simpaticotech.it	0	None	None	None	False	0.09465241432189941|0.2588541507720947|0|0|0	0.3865938186645508
idntheme.com	https://idntheme.com	0	None	None	None	False	0.2298893928527832|0.35433506965637207|0|0|0	0.7094409465789795
gloria-jeans.ru	https://www.gloria-jeans.ru	0	None	None	None	False	0.08599233627319336|0.23837518692016602|0|0|0	0.3503150939941406
google.com.bn	https://google.com.bn	0	None	None	None	False	0.060489654541015625|0.08120441436767578|0|0|0	0.1510148048400879
picmix.com	https://picmix.com	0	None	None	None	False	0.06393599510192871|0.23000502586364746|0|0|0	0.3099861145019531
pairedlife.com	https://pairedlife.com	0	None	None	None	False	0.06529927253723145|0.2283000946044922|0|0|0	0.30818629264831543
research.gov	https://research.gov	0	None	None	None	False	0.0645134449005127|0.22915267944335938|0|0|0	0.31203150749206543
anikore.jp	https://wwwanikore.jp	0	None	None	None	False	0.06199455261230469|0.23203158378601074|0|0|0	0.3100917339324951
50yc.com	https://50yc.com	0	None	None	None	False	0.06932854652404785|0.24169015884399414|0|0|0	0.33447265625
suitdirect.co.uk	https://suitdirect.co.uk	0	None	None	None	False	0.498335599899292|0|0|0|0	0.8565592765808105
filecrypt.cc	https://filecrypt.cc	0	None	None	None	False	0.07611513137817383|0.21803498268127441|0|0|0	0.3036653995513916
wordpressabz.com	http://wordpressabz.com	0	None	None	None	False	0.09964632987976074|0.0003254413604736328|0|0|0	0.130967378616333
goldpang.com	https://www.goldpang.com	0	None	None	None	False	0.10335826873779297|0.26109790802001953|0|0|0	0.4011812210083008
theoven.org	https://theoven.org	0	None	None	None	False	0.06076931953430176|0.22147250175476074|0|0|0	0.2927215099334717
google.sk	https://google.sk	0	None	None	None	False	0.06006360054016113|0.08115124702453613|0|0|0	0.15035605430603027
pokertracker.com	https://pokertracker.com	0	None	None	None	False	0.06237459182739258|0.22305536270141602|0|0|0	0.2967555522918701
woodmanforum.com	https://woodmanforum.com	0	None	None	None	False	0.06492137908935547|0.23043465614318848|0|0|0	0.3118727207183838
viaplay.fi	https://viaplay.fi	0	None	None	None	False	0.06121635437011719|0.22157907485961914|0|0|0	0.2944166660308838
greensboro.com	https://greensboro.com	0	None	None	None	False	0.0595088005065918|0.230238676071167|0|0|0	0.2984809875488281
owncloud.org	https://owncloud.org	0	None	None	None	False	0.2526087760925293|0.0003955364227294922|0|0|0	0.41712284088134766
somproduct.ro	http://somproduct.ro	0	None	None	None	False	0.06706070899963379|0.00031447410583496094|0|0|0	0.08737015724182129
jobdiva.com	https://www.jobdiva.com	0	None	None	None	False	0.0924532413482666|0.2473583221435547|0|0|0	0.37035703659057617
lcra.org	https://www.lcra.org	0	None	None	None	False	0.06464314460754395|0.22989249229431152|0|0|0	0.30742406845092773
teenslovehugecocks.com	https://teenslovehugecocks.com	0	None	None	None	False	0.060569047927856445|0.22310090065002441|0|0|0	0.29590749740600586
google.co.tz	https://google.co.tz	0	None	None	None	False	0.05994462966918945|0.08111786842346191|0|0|0	0.15032434463500977
6annonce.com	https://www6annonce.com	0	None	None	None	False	0.08082199096679688|0.0003249645233154297|0|0|0	0.1041421890258789
google.se	https://google.se	0	None	None	None	False	0.060605525970458984|0.08141660690307617|0|0|0	0.15132379531860352
mixbook.com	https://mixbook.com	0	None	None	None	False	0.06504702568054199|0.232069730758667|0|0|0	0.31435155868530273
ibb.co	https://www.ibb.co	0	None	None	None	False	0.06025123596191406|0.21808981895446777|0|0|0	0.28785228729248047
ultradent.com	https://ultradent.com	0	None	None	None	False	0.06331515312194824|0.22526955604553223|0|0|0	0.3008551597595215
paypal.com	https://paypal.com	0	None	None	None	False	0.06028270721435547|0.08105611801147461|0|0|0	0.15029621124267578
veralab.it	https://veralab.it	0	None	None	None	False	0.09184455871582031|0.0003266334533691406|0|0|0	0.11958813667297363
gurubesar.my	https://gurubesar.my	0	None	None	None	False	0.11867380142211914|0.0003237724304199219|0|0|0	0.17345619201660156
flixbus.es	https://flixbus.es	0	None	None	None	False	0.06062459945678711|0.2229902744293213|0|0|0	0.2960653305053711
piwo.org	https://piwo.org	0	None	None	None	False	0.06187176704406738|0.22058939933776855|0|0|0	0.2926669120788574
socialstudies.org	https://www.socialstudies.org	0	None	None	None	False	0.06252431869506836|0.00030684471130371094|0|0|0	0.07340455055236816
dga.org	https://wwwdga.org	0	None	None	None	False	0.06332182884216309|0.227461576461792|0|0|0	0.3036632537841797
expo.io	https://expo.io	0	None	None	None	False	0.060279130935668945|0.21737384796142578|0|0|0	0.28672122955322266
leisertv.com	https://leisertv.com	0	None	None	None	False	0.1542038917541504|0.36166810989379883|0|0|0	0.6043994426727295
pnet.co.za	https://pnet.co.za	0	None	None	None	False	0.05933785438537598|0.22612333297729492|0|0|0	0.3010406494140625
treatwell.at	https://treatwell.at	0	None	None	None	False	0.1894364356994629|0.0003800392150878906|0|0|0	0.30164599418640137
philips.pl	http://philips.pl	0	None	None	None	False	0.06520795822143555|0.2351524829864502|0|0|0	0.3191661834716797
emanualonline.com	http://emanualonline.com	0	None	None	None	False	0.10111188888549805|0.25475478172302246|0|0|0	0.39193034172058105
eic-av.com	https://wwweic-av.com	0	None	None	None	False	0.12321591377258301|0.3095681667327881|0|0|0	0.4944443702697754
ebsb.com	https://ebsb.com	0	None	None	None	False	0.06019997596740723|0.00030803680419921875|0|0|0	0.07013940811157227
artemperor.tw	https://wwwartemperor.tw	0	None	None	None	False	0.0958707332611084|0.2449796199798584|0|0|0	0.3719141483306885
dramanotebook.com	https://dramanotebook.com	0	None	None	None	False	0.07777953147888184|0.23602294921875|0|0|0	0.33691930770874023
nve.no	https://nve.no	0	None	None	None	False	0.10425090789794922|0.0003204345703125|0|0|0	0.14798188209533691
agrobiz.net	https://agrobiz.net	0	None	None	None	False	0.06390762329101562|0.22132182121276855|0|0|0	0.29648518562316895
excelforfreelancers.com	https://wwwexcelforfreelancers.com	0	None	None	None	False	0.06363725662231445|0.23082780838012695|0|0|0	0.3122978210449219
jamaicatax.gov.jm	https://wwwjamaicatax.gov.jm	0	None	None	None	False	0.062143802642822266|0.2259678840637207|0|0|0	0.30015087127685547
dlmp3.xyz	https://dlmp3.xyz	0	None	None	None	False	0.06047224998474121|0.22563672065734863|0|0|0	0.2948181629180908
clarityenglish.com	https://clarityenglish.com	0	None	None	None	False	0.06162238121032715|0.2211146354675293|0|0|0	0.29416370391845703
altibbi.com	https://altibbi.com	0	None	None	None	False	0.06389284133911133|0.22211003303527832|0|0|0	0.29593825340270996
talech.com	https://wwwtalech.com	0	None	None	None	False	0.06184244155883789|0.22755646705627441|0|0|0	0.3044908046722412
haefele.de	https://haefele.de	0	None	None	None	False	0.06319046020507812|0.0003001689910888672|0|0|0	0.07615995407104492
introcave.com	https://introcave.com	0	None	None	None	False	0.06035041809082031|0.2229633331298828|0|0|0	0.29521703720092773
strongbux.net	https://www.strongbux.net	0	None	None	None	False	0.06074714660644531|0.22156834602355957|0|0|0	0.2927663326263428
lightercapital.com	https://wwwlightercapital.com	0	None	None	None	False	0.06027412414550781|0.22268891334533691|0|0|0	0.29237937927246094
unifiedpractice.com	http://unifiedpractice.com	0	None	None	None	False	0.07010269165039062|1.0095882415771484|0|0|0	1.0982182025909424
gunmagwarehouse.com	https://www.gunmagwarehouse.com	0	None	None	None	False	0.061998844146728516|0.22052931785583496|0|0|0	0.2937774658203125
hatchwise.com	https://www.hatchwise.com	0	None	None	None	False	0.06101560592651367|0.2229306697845459|0|0|0	0.29390835762023926
gnjoy.com.tw	https://www.gnjoy.com.tw	0	None	None	None	False	0.06777143478393555|0.23527884483337402|0|0|0	0.32459306716918945
supershareware.com	https://supershareware.com	0	None	None	None	False	0.12050938606262207|0.28093838691711426|0|0|0	0.4501767158508301
mobilezap.com.au	http://mobilezap.com.au	0	None	None	None	False	0.06681489944458008|0.23583722114562988|0|0|0	0.32320713996887207
nadex.com	https://nadex.com	0	None	None	None	False	0.06421065330505371|0.23117637634277344|0|0|0	0.31305432319641113
bark.us	http://bark.us	0	None	None	None	False	0.06169414520263672|0.22530674934387207|0|0|0	0.29888296127319336
baileigh.com	https://wwwbaileigh.com	0	None	None	None	False	0.06077718734741211|0.22679638862609863|0|0|0	0.3031589984893799
myslide.ru	https://myslide.ru	0	None	None	None	False	0.06661081314086914|0.23183369636535645|0|0|0	0.3177788257598877
greenhousemegastore.com	http://greenhousemegastore.com	0	None	None	None	False	0.06196022033691406|0.23042082786560059|0|0|0	0.30971503257751465
trijicon.com	https://trijicon.com	0	None	None	None	False	0.06200671195983887|0.23063182830810547|0|0|0	0.31032466888427734
94cb.com	https://94cb.com	0	None	None	None	False	0.061311960220336914|0.22869873046875|0|0|0	0.3054006099700928
adsansar.com	http://adsansar.com	0	None	None	None	False	0.11178445816040039|0.0003161430358886719|0|0|0	0.16355681419372559
hkis.edu.hk	https://www.hkis.edu.hk	0	None	None	None	False	0.059859275817871094|0.2178807258605957|0|0|0	0.28664350509643555
swelluk.com	https://swelluk.com	0	None	None	None	False	0.06094717979431152|0.2290797233581543|0|0|0	0.3053278923034668
houseofsound.ch	https://houseofsound.ch	0	None	None	None	False	0.06049680709838867|0.2216033935546875|0|0|0	0.2923274040222168
jackwills.com	http://jackwills.com	0	None	None	None	False	0.07497525215148926|0.00032210350036621094|0|0|0	0.09907698631286621
movietele.it	https://movietele.it	0	None	None	None	False	0.10968732833862305|0.2702484130859375|0|0|0	0.4251418113708496
afremov.com	https://afremov.com	0	None	None	None	False	0.09833502769470215|0.2522249221801758|0|0|0	0.3830275535583496
pspdf.kz	https://pspdf.kz	0	None	None	None	False	0.060564517974853516|0.23072433471679688|0|0|0	0.30602502822875977
aishlatino.com	http://aishlatino.com	0	None	None	None	False	0.16237711906433105|0.33316612243652344|0|0|0	0.5817062854766846
yu-bin.jp	http://yu-bin.jp	0	None	None	None	False	0.07625865936279297|0.23939800262451172|0|0|0	0.3401956558227539
petcircle.com.au	https://www.petcircle.com.au	0	None	None	None	False	0.06144356727600098|0.2231435775756836|0|0|0	0.2976877689361572
maharashtradirectory.com	https://maharashtradirectory.com	0	None	None	None	False	0.06283164024353027|0.23396086692810059|0|0|0	0.3131532669067383
dimensionsmagazine.com	https://dimensionsmagazine.com	0	None	None	None	False	0.06196951866149902|0.22370004653930664|0|0|0	0.2971963882446289
easy-delivery.com	https://easy-delivery.com	0	None	None	None	False	0.0639183521270752|0.22744369506835938|0|0|0	0.30392885208129883
sepuplhs.org	https://sepuplhs.org	0	None	None	None	False	0.09917092323303223|0.25508761405944824|0|0|0	0.3895111083984375
pasco.com	https://www.pasco.com	0	None	None	None	False	0.060933589935302734|0.21824383735656738|0|0|0	0.2882719039916992
defence.pk	https://defence.pk	0	None	None	None	False	0.22208857536315918|0.0003440380096435547|0|0|0	0.36571669578552246
myzimbabwe.co.zw	https://myzimbabwe.co.zw	0	None	None	None	False	0.10458064079284668|0.26071691513061523|0|0|0	0.4035148620605469
freebiesbug.com	http://freebiesbug.com	0	None	None	None	False	0.09724617004394531|0.2574582099914551|0|0|0	0.3904452323913574
lipseys.com	https://lipseys.com	0	None	None	None	False	0.07335638999938965|0.23723268508911133|0|0|0	0.3330414295196533
baikal24.ru	https://baikal24.ru	0	None	None	None	False	0.14089560508728027|0.3193340301513672|0|0|0	0.5388543605804443
livingstyles.com.au	https://www.livingstyles.com.au	0	None	None	None	False	0.06667447090148926|0.23169422149658203|0|0|0	0.3148767948150635
gigbucks.com	https://gigbucks.com	0	None	None	None	False	0.07254338264465332|0.23772668838500977|0|0|0	0.33281564712524414
beporsam.ir	https://beporsam.ir	0	None	None	None	False	0.11495685577392578|0.00033354759216308594|0|0|0	0.1698288917541504
zazhi.com.cn	https://www.zazhi.com.cn	0	None	None	None	False	0.06216001510620117|0.2331998348236084|0|0|0	0.31287193298339844
nrmp.org	https://nrmp.org	0	None	None	None	False	0.060381412506103516|0.21891093254089355|0|0|0	0.2890055179595947
em-net.ne.jp	https://wwwem-net.ne.jp	0	None	None	None	False	0.06069207191467285|0.22447824478149414|0|0|0	0.29842448234558105
thompson-morgan.com	https://thompson-morgan.com	0	None	None	None	False	0.061834096908569336|0.2294325828552246|0|0|0	0.3081550598144531
digitaltut.com	https://digitaltut.com	0	None	None	None	False	0.06058979034423828|0.21885418891906738|0|0|0	0.2889368534088135
sonnenstaatland.com	http://sonnenstaatland.com	0	None	None	None	False	0.06316733360290527|0.2362818717956543|0|0|0	0.30974459648132324
feedbin.com	https://feedbin.com	0	None	None	None	False	0.06047511100769043|0.219102144241333|0|0|0	0.28866052627563477
brydge.com	https://brydge.com	0	None	None	None	False	0.06133675575256348|0.0003132820129394531|0|0|0	0.07410097122192383
ihealth24.co.kr	https://wwwihealth24.co.kr	0	None	None	None	False	0.07244205474853516|0.2356710433959961|0|0|0	0.3309454917907715
navit-j.com	https://navit-j.com	0	None	None	None	False	0.06157279014587402|0.22122859954833984|0|0|0	0.2934606075286865
imaginelearning.com	https://imaginelearning.com	0	None	None	None	False	0.09992289543151855|0.25569796562194824|0|0|0	0.3899576663970947
wta.org	https://www.wta.org	0	None	None	None	False	0.11820411682128906|0.2821674346923828|0|0|0	0.4571077823638916
aarth.net	https://aarth.net	0	None	None	None	False	0.05968785285949707|0.2213747501373291|0|0|0	0.2901725769042969
lifespanfitness.com	https://www.lifespanfitness.com	0	None	None	None	False	0.06038308143615723|0.23705577850341797|0|0|0	0.3147766590118408
letreach.com	https://letreach.com	0	None	None	None	False	0.05972933769226074|0.2194516658782959|0|0|0	0.2884402275085449
mourjan.com	https://mourjan.com	0	None	None	None	False	0.09052300453186035|0.25087475776672363|0|0|0	0.3724048137664795
dyno-chiptuningfiles.com	https://dyno-chiptuningfiles.com	0	None	None	None	False	0.06376361846923828|0.22054529190063477|0|0|0	0.29514503479003906
dneprtest.dp.ua	https://dneprtest.dp.ua	0	None	None	None	False	0.06065011024475098|0.22063279151916504|0|0|0	0.29108238220214844
harney.com	http://harney.com	0	None	None	None	False	0.06041860580444336|0.22815251350402832|0|0|0	0.3046436309814453
wealthmagik.com	https://www.wealthmagik.com	0	None	None	None	False	0.07821345329284668|0.24509406089782715|0|0|0	0.34902215003967285
qalo.com	https://wwwqalo.com	0	None	None	None	False	0.1230475902557373|0.2938499450683594|0|0|0	0.47719740867614746
rjmetrics.com	https://wwwrjmetrics.com	0	None	None	None	False	0.06342720985412598|0.22074341773986816|0|0|0	0.2949240207672119
laravel-admin.org	https://www.laravel-admin.org	0	None	None	None	False	0.06248807907104492|0.21893763542175293|0|0|0	0.2913391590118408
ruraluniv.ac.in	https://ruraluniv.ac.in	0	None	None	None	False	0.060877323150634766|0.21892547607421875|0|0|0	0.2900257110595703
ifightdepression.com	https://ifightdepression.com	0	None	None	None	False	0.11076974868774414|0.2698066234588623|0|0|0	0.4297788143157959
bakeca.it	https://bakeca.it	0	None	None	None	False	0.14763402938842773|0.31766653060913086|0|0|0	0.5482854843139648
bendbulletin.com	http://bendbulletin.com	0	None	None	None	False	0.060497283935546875|0.22384309768676758|0|0|0	0.2939014434814453
girlsdocam.com	https://girlsdocam.com	0	None	None	None	False	0.14493298530578613|0.31410670280456543|0|0|0	0.5375649929046631
google.vg	https://google.vg	0	None	None	None	False	0.060118675231933594|0.08185076713562012|0|0|0	0.15122389793395996
hollyshop.co.kr	https://www.hollyshop.co.kr	0	None	None	None	False	0.08428359031677246|0.2454853057861328|0|0|0	0.3578331470489502
fyvor.com	https://fyvor.com	0	None	None	None	False	0.1196749210357666|0.28850221633911133|0|0|0	0.46813464164733887
ninjadoexcel.com.br	https://ninjadoexcel.com.br	0	None	None	None	False	0.12906408309936523|0.00032448768615722656|0|0|0	0.1965031623840332
jkr.gov.my	https://jkr.gov.my	0	None	None	None	False	0.06842660903930664|0.2298426628112793|0|0|0	0.3147895336151123
tcd-manual.net	https://tcd-manual.net	0	None	None	None	False	0.2929224967956543|0.00040221214294433594|0|0|0	0.5014631748199463
onlybet.ru	https://onlybet.ru	0	None	None	None	False	0.07637310028076172|0.22858333587646484|0|0|0	0.32024312019348145
verbacompare.com	https://verbacompare.com	0	None	None	None	False	0.11994194984436035|0.0003204345703125|0|0|0	0.17794346809387207
hrmars.com	https://hrmars.com	0	None	None	None	False	0.06044721603393555|0.2221543788909912|0|0|0	0.29439473152160645
diaroapp.com	https://diaroapp.com	0	None	None	None	False	0.06333494186401367|0.22136259078979492|0|0|0	0.29517316818237305
sunybroome.edu	https://www.sunybroome.edu	0	None	None	None	False	0.0718526840209961|0.2569921016693115|0|0|0	0.34989476203918457
phcorner.net	https://phcorner.net	0	None	None	None	False	0.0609743595123291|0.2264118194580078|0|0|0	0.303438663482666
aapc.com	http://aapc.com	0	None	None	None	False	0.06229662895202637|0.23024821281433105|0|0|0	0.3098330497741699
smutcam.com	https://smutcam.com	0	None	None	None	False	0.06069660186767578|0.21907353401184082|0|0|0	0.2893400192260742
pinnacle.bet	https://pinnacle.bet	0	None	None	None	False	0.05944061279296875|0.21816110610961914|0|0|0	0.28634214401245117
babyartikel.de	https://babyartikel.de	0	None	None	None	False	0.07551288604736328|0.23884010314941406|0|0|0	0.3388173580169678
gfletchy.com	https://gfletchy.com	0	None	None	None	False	0.0951690673828125|0.250385046005249|0|0|0	0.3769237995147705
janegoodall.org	https://janegoodall.org	0	None	None	None	False	0.060622215270996094|0.24660158157348633|0|0|0	0.324324369430542
alliancebank.com.my	https://wwwalliancebank.com.my	0	None	None	None	False	0.06389546394348145|0.2261953353881836|0|0|0	0.30363893508911133
agila.de	https://agila.de	0	None	None	None	False	0.0922849178314209|0.0003311634063720703|0|0|0	0.1263132095336914
plusonline.nl	https://plusonline.nl	0	None	None	None	False	0.12534809112548828|0.30127525329589844|0|0|0	0.4908435344696045
rpipress.cc	https://rpipress.cc	0	None	None	None	False	0.06017804145812988|0.2239696979522705|0|0|0	0.2977278232574463
creativepool.com	https://creativepool.com	0	None	None	None	False	0.05987238883972168|0.0003075599670410156|0|0|0	0.07401394844055176
shoobs.com	https://www.shoobs.com	0	None	None	None	False	0.060544729232788086|0.2288978099822998|0|0|0	0.3069767951965332
modul.ac.at	https://modul.ac.at	0	None	None	None	False	0.05987048149108887|0.21710538864135742|0|0|0	0.2859385013580322
gingfood.com	https://www.gingfood.com	0	None	None	None	False	0.059709787368774414|0.2188549041748047|0|0|0	0.2878232002258301
directseries2.com	https://directseries2.com	0	None	None	None	False	0.10439229011535645|0.26154375076293945|0|0|0	0.40771985054016113
reality.sk	https://wwwreality.sk	0	None	None	None	False	0.06319379806518555|0.22936344146728516|0|0|0	0.30797672271728516
tutorhunt.com	https://tutorhunt.com	0	None	None	None	False	0.06195425987243652|0.22776484489440918|0|0|0	0.3035852909088135
payscale.com	https://payscale.com	0	None	None	None	False	0.0609591007232666|0.22214221954345703|0|0|0	0.295518159866333
marmalead.com	https://marmalead.com	0	None	None	None	False	0.05990147590637207|0.21815156936645508|0|0|0	0.28710317611694336
d7vg.com	https://d7vg.com	0	None	None	None	False	0.06007575988769531|0.21917963027954102|0|0|0	0.2885596752166748
storybrand.com	https://wwwstorybrand.com	0	None	None	None	False	0.05990767478942871|0.21799349784851074|0|0|0	0.286865234375
legapallacanestro.com	https://legapallacanestro.com	0	None	None	None	False	0.0992727279663086|0.2505521774291992|0|0|0	0.38393688201904297
gowatchit.com	http://gowatchit.com	0	None	None	None	False	0.06133842468261719|0.22347688674926758|0|0|0	0.29485106468200684
freightview.com	https://www.freightview.com	0	None	None	None	False	0.06096053123474121|0.21898841857910156|0|0|0	0.289226770401001
wptavern.com	https://wwwwptavern.com	0	None	None	None	False	0.2515223026275635|0.00038361549377441406|0|0|0	0.4252185821533203
medbridgego.com	https://medbridgego.com	0	None	None	None	False	0.06366515159606934|0.24443840980529785|0|0|0	0.3209190368652344
kawneer.com	https://wwwkawneer.com	0	None	None	None	False	0.06015634536743164|0.23128318786621094|0|0|0	0.30552244186401367
g2bygeorgios.com	https://g2bygeorgios.com	0	None	None	None	False	0.07520771026611328|0.23374485969543457|0|0|0	0.3311913013458252
happyeasygo.com	http://happyeasygo.com	0	None	None	None	False	0.06039547920227051|0.24818181991577148|0|0|0	0.31768798828125
pawoon.com	https://www.pawoon.com	0	None	None	None	False	0.06331324577331543|0.2250518798828125|0|0|0	0.30075645446777344
checkmarket.com	https://checkmarket.com	0	None	None	None	False	0.06027984619140625|0.2225329875946045|0|0|0	0.29202747344970703
mariodannashop.it	https://www.mariodannashop.it	0	None	None	None	False	0.0603334903717041|0.22672200202941895|0|0|0	0.30069851875305176
dou4la.com	https://wwwdou4la.com	0	None	None	None	False	0.05977225303649902|0.2245011329650879|0|0|0	0.29799318313598633
exampastquestions.com	https://exampastquestions.com	0	None	None	None	False	0.06024885177612305|0.00030112266540527344|0|0|0	0.07021713256835938
ninja.io	https://ninja.io	0	None	None	None	False	0.05994129180908203|0.22501373291015625|0|0|0	0.29437804222106934
hugolescargot.com	https://hugolescargot.com	0	None	None	None	False	0.06084012985229492|0.22030019760131836|0|0|0	0.2908933162689209
amazines.com	https://amazines.com	0	None	None	None	False	0.1484355926513672|0.3206965923309326|0|0|0	0.5486571788787842
songstraducidas.com	https://songstraducidas.com	0	None	None	None	False	0.06382322311401367|0.00031828880310058594|0|0|0	0.08030271530151367
bt21club.com	https://bt21club.com	0	None	None	None	False	0.060235023498535156|0.22066855430603027|0|0|0	0.29227280616760254
najva.com	http://najva.com	0	None	None	None	False	0.05913352966308594|0.22284197807312012|0|0|0	0.2951946258544922
paparazziaccessories.com	https://paparazziaccessories.com	0	None	None	None	False	0.06026601791381836|0.2417595386505127|0|0|0	0.3117222785949707
rigzone.com	https://rigzone.com	0	None	None	None	False	0.06156563758850098|0.22965073585510254|0|0|0	0.3079805374145508
amara.org	https://amara.org	0	None	None	None	False	0.07740283012390137|0.23640203475952148|0|0|0	0.33658266067504883
spaceshowertvplus.com	https://spaceshowertvplus.com	0	None	None	None	False	0.06269145011901855|0.23030400276184082|0|0|0	0.3093290328979492
segye.com	https://wwwsegye.com	0	None	None	None	False	0.061303138732910156|0.2199084758758545|0|0|0	0.2921593189239502
hpmuseum.org	https://hpmuseum.org	0	None	None	None	False	0.09157776832580566|0.23920083045959473|0|0|0	0.3581554889678955
graphicsfuel.com	http://graphicsfuel.com	0	None	None	None	False	0.11917257308959961|0.2912147045135498|0|0|0	0.4687685966491699
neer.ro	https://neer.ro	0	None	None	None	False	0.06250643730163574|0.23049235343933105|0|0|0	0.3116886615753174
diaart.org	https://diaart.org	0	None	None	None	False	0.06816482543945312|0.22904491424560547|0|0|0	0.31574487686157227
dsfh.med.sa	https://dsfh.med.sa	0	None	None	None	False	0.05994772911071777|0.0003001689910888672|0|0|0	0.06889009475708008
homeadore.com	https://homeadore.com	0	None	None	None	False	0.3263704776763916|0.00041556358337402344|0|0|0	0.5517606735229492
parkme.com	https://parkme.com	0	None	None	None	False	0.06061911582946777|0.22034502029418945|0|0|0	0.2906935214996338
girlsaskguys.com	https://girlsaskguys.com	0	None	None	None	False	0.062219858169555664|0.23635005950927734|0|0|0	0.31050562858581543
smarterasp.net	http://smarterasp.net	0	None	None	None	False	0.059760093688964844|0.22491717338562012|0|0|0	0.2996788024902344
mybeercollectibles.com	https://mybeercollectibles.com	0	None	None	None	False	0.05952119827270508|0.2158827781677246|0|0|0	0.28415822982788086
mercadobitcoin.com.br	https://mercadobitcoin.com.br	0	None	None	None	False	0.060051679611206055|0.21831679344177246|0|0|0	0.28781557083129883
purovicio.pw	https://purovicio.pw	0	None	None	None	False	0.08514547348022461|0.23856496810913086|0|0|0	0.3475675582885742
jazzguitarlessons.net	https://jazzguitarlessons.net	0	None	None	None	False	0.06430792808532715|0.22831106185913086|0|0|0	0.3034186363220215
zelenograd.ru	https://www.zelenograd.ru	0	None	None	None	False	0.14530372619628906|0.32031941413879395|0|0|0	0.5430436134338379
mycall.no	https://mycall.no	0	None	None	None	False	0.10532546043395996|0.25652384757995605|0|0|0	0.3999011516571045
maavaishnodevi.org	https://maavaishnodevi.org	0	None	None	None	False	0.06581783294677734|0.24225521087646484|0|0|0	0.3269970417022705
kyvio.com	http://kyvio.com	0	None	None	None	False	0.06026053428649902|0.22133803367614746|0|0|0	0.2909419536590576
tarafdari.com	https://www.tarafdari.com	0	None	None	None	False	0.0606074333190918|0.21886706352233887|0|0|0	0.28954601287841797
tallycounterstore.com	https://tallycounterstore.com	0	None	None	None	False	0.06048178672790527|0.000308990478515625|0|0|0	0.07677865028381348
shopify.es	https://shopify.es	0	None	None	None	False	0.0597224235534668|0.2180190086364746|0|0|0	0.2870192527770996
milton.k12.wi.us	https://www.milton.k12.wi.us	0	None	None	None	False	0.060767173767089844|0.21959805488586426|0|0|0	0.289839506149292
schedulegalaxy.com	https://schedulegalaxy.com	0	None	None	None	False	0.059850454330444336|0.00030803680419921875|0|0|0	0.07567405700683594
jcb.co.jp	https://jcb.co.jp	0	None	None	None	False	0.09028339385986328|0.24135708808898926|0|0|0	0.35944128036499023
mysql.com	https://wwwmysql.com	0	None	None	None	False	0.06776976585388184|0.23215556144714355|0|0|0	0.3151278495788574
kafka-business.com	https://kafka-business.com	0	None	None	None	False	0.0605931282043457|0.22104668617248535|0|0|0	0.2911717891693115
sufferncentral.org	https://www.sufferncentral.org	0	None	None	None	False	0.06254196166992188|0.22584104537963867|0|0|0	0.2985966205596924
onemonth.com	https://onemonth.com	0	None	None	None	False	0.05900692939758301|0.22583842277526855|0|0|0	0.29605865478515625
russiarunning.com	https://www.russiarunning.com	0	None	None	None	False	0.060892343521118164|0.22189974784851074|0|0|0	0.295257568359375
backyardchickencoops.com.au	https://wwwbackyardchickencoops.com.au	0	None	None	None	False	0.06037163734436035|0.22656559944152832|0|0|0	0.30208396911621094
candgnews.com	https://wwwcandgnews.com	0	None	None	None	False	0.06042981147766113|0.2196671962738037|0|0|0	0.288970947265625
the-blueprints.com	https://the-blueprints.com	0	None	None	None	False	0.08390665054321289|0.23575496673583984|0|0|0	0.3417243957519531
puppyfind.com	https://puppyfind.com	0	None	None	None	False	0.06190609931945801|0.22510004043579102|0|0|0	0.29820871353149414
translatorscafe.com	https://translatorscafe.com	0	None	None	None	False	0.06039786338806152|0.31610798835754395|0|0|0	0.3856959342956543
gfore.com	https://gfore.com	0	None	None	None	False	0.07698869705200195|0.23552179336547852|0|0|0	0.33435940742492676
acbl.org	https://wwwacbl.org	0	None	None	None	False	0.06287145614624023|0.2338707447052002|0|0|0	0.31417202949523926
porkbun.com	https://porkbun.com	0	None	None	None	False	0.08626866340637207|0.23974871635437012|0|0|0	0.3533289432525635
mexalib.com	https://mexalib.com	0	None	None	None	False	0.06323122978210449|0.22855567932128906|0|0|0	0.3047935962677002
